SKU,Style,Category,Size,Color
JNE3710-DR-XL,JNE3710,Western Dress,XL,
JNE3468-KR-XXL,JNE3468,kurta,XXL,
JNE3291-KR-XL,JNE3291,kurta,XL,
JNE3440-KR-N-L,JNE3440,kurta,L,
J0341-DR-M,J0341,Western Dress,M,
NW030-TP-PJ-XXXL,NW030,Set,3XL,
JNE3454-KR-XXL,JNE3454,kurta,XXL,
J0336-TP-XXXL,J0336,Top,3XL,
JNE3454-KR-XXL,JNE3454,kurta,XXL,
JNE2171-KR-437-S,JNE2171,kurta,S,
J0332-DR-XL,J0332,Western Dress,XL,
SET343-KR-NP-M,SET343,Set,M,
J0008-SKD-S,J0008,Set,S,
JNE3724-KR-S,JNE3724,kurta,S,
SET205-KR-DPT-A-XXXL,SET205,Set,3XL,
JNE3822-KR-S,JNE3822,kurta,S,
J0113-TP-XL,J0113,Top,XL,
SET331-KR-NP-S,SET331,Set,S,
J0096-KR-XS,J0096,kurta,XS,
SET345-KR-NP-XL,SET345,Set,XL,
JNE3794-KR-M,JNE3794,kurta,M,
JNE3465-KR-XL,JNE3465,kurta,XL,
SET364-KR-NP-XXL,SET364,Set,XXL,
SET369-KR-NP-XXL,SET369,Set,XXL,
SET268-KR-NP-XXXL,SET268,Set,3XL,
J0304-TP-XS,J0304,Top,XS,
JNE3291-KR-XS,JNE3291,kurta,XS,
J0376-SKD-XS,J0376,Set,XS,
JNE3440-KR-N-XS,JNE3440,kurta,XS,
JNE3423-KR-S,JNE3423,kurta,S,
JNE3368-KR-XXXL,JNE3368,kurta,3XL,
SET291-KR-PP-M,SET291,Set,M,
JNE3399-KR-XL,JNE3399,kurta,XL,
JNE3368-KR-M,JNE3368,kurta,M,
JNE3465-KR-M,JNE3465,kurta,M,
J0197-TP-M,J0197,Top,M,
J0342-TP-M,J0342,Top,M,
J0230-SKD-M,J0230,Set,M,
SET350-KR-NP-XXXL,SET350,Set,3XL,
SET366-KR-NP-XS,SET366,Set,XS,
SET282-KR-PP-L,SET282,Set,L,
SET291-KR-PP-XXXL,SET291,Set,3XL,
J0002-SKD-S,J0002,Set,S,
SET145-KR-NP-M,SET145,Set,M,
J0095-SET-M,J0095,Set,M,
J0281-SKD-XL,J0281,Set,XL,
BL019-71PINK-B,BL019,Blouse,Free,
BTM037-PP-XS,BTM037,Bottom,XS,
BTM048-PP-XS,BTM048,Bottom,XS,
J0376-SKD-S,J0376,Set,S,
J0375-SKD-XXL,J0375,Set,XXL,
J0376-SKD-XXL,J0376,Set,XXL,
JNE2032-KR-205-L,JNE2032,kurta,L,
SET197-KR-NP-XL,SET197,Set,XL,
SET345-KR-NP-S,SET345,Set,S,
J0230-SKD-L,J0230,Set,L,
MEN5025-KR-XXXL,MEN5025,kurta,3XL,
J0008-SKD-XS,J0008,Set,XS,
JNE3634-KR-XXXL,JNE3634,kurta,3XL,
JNE3431-KR-XXXL,JNE3431,kurta,3XL,
JNE3463-KR-XXXL,JNE3463,kurta,3XL,
JNE3468-KR-XXXL,JNE3468,kurta,3XL,
JNE3878-KR-XXXL,JNE3878,kurta,3XL,
JNE3376-KR-XXXL,JNE3376,kurta,3XL,
JNE3425-KR-XXXL,JNE3425,kurta,3XL,
JNE3294-KR-XXXL,JNE3294,kurta,3XL,
J0087-TP-XL,J0087,Top,XL,
JNE3702-KR-L,JNE3702,kurta,L,
JNE3368-KR-XL,JNE3368,kurta,XL,
SET268-KR-NP-M,SET268,Set,M,
JNE3368-KR-XXL,JNE3368,kurta,XXL,
JNE3607-KR-XL,JNE3607,kurta,XL,
JNE3702-KR-L,JNE3702,kurta,L,
J0239-SKD-XXXL,J0239,Set,3XL,
JNE3294-KR-XXXL,JNE3294,kurta,3XL,
JNE3702-KR-L,JNE3702,kurta,L,
JNE3366-KR-1053-XXL,JNE3366,kurta,XXL,
JNE3421-KR-N-L,JNE3421,kurta,L,
SET280-KR-PP-XXL,SET280,Set,XXL,
JNE3065-KR-XL,JNE3065,kurta,XL,
JNE3431-KR-XXXL,JNE3431,kurta,3XL,
JNE3463-KR-XXXL,JNE3463,kurta,3XL,
JNE3634-KR-XXXL,JNE3634,kurta,3XL,
JNE3425-KR-XXXL,JNE3425,kurta,3XL,
JNE3376-KR-XXXL,JNE3376,kurta,3XL,
JNE3468-KR-XXXL,JNE3468,kurta,3XL,
JNE3878-KR-XXXL,JNE3878,kurta,3XL,
SET184-KR-PP-XXXL,SET184,Set,3XL,
SET192-KR-NP-XS,SET192,Set,XS,
SET285-KR-SHA-XS,SET285,Set,XS,
SET240-KR-PP-XS,SET240,Set,XS,
JNE3065-KR-XL,JNE3065,kurta,XL,
MEN5004-KR-M,MEN5004,kurta,M,
JNE3671-TU-XXXL,JNE3671,Top,3XL,
JNE3366-KR-1053-M,JNE3366,kurta,M,
SET182-KR-DH-L,SET182,Set,L,
SET398-KR-PP-M,SET398,Set,M,
J0341-DR-XL,J0341,Western Dress,XL,
SET182-KR-DH-L,SET182,Set,L,
SET197-KR-NP-L,SET197,Set,L,
BTM026-NP-S,BTM026,Bottom,S,
SET389-KR-NP-XXL,SET389,Set,XXL,
J0217-BL-L,J0217,Blouse,L,
JNE3515-KR-XXL,JNE3515,kurta,XXL,
JNE3368-KR-XXL,JNE3368,kurta,XXL,
JNE2014-KR-178-XL,JNE2014,kurta,XL,
SET330-KR-PP-S,SET330,Set,S,
JNE3697-KR-S,JNE3697,kurta,S,
JNE3270-KR-S,JNE3270,kurta,S,
SET374-KR-NP-M,SET374,Set,M,
JNE3368-KR-XXL,JNE3368,kurta,XXL,
J0009-SKD-XXL,J0009,Set,XXL,
SET386-KR-NP-XXXL,SET386,Set,3XL,
JNE2305-KR-533-XL,JNE2305,kurta,XL,
SET345-KR-NP-XXXL,SET345,Set,3XL,
JNE3368-KR-XXXL,JNE3368,kurta,3XL,
J0015-DR-XS,J0015,Ethnic Dress,XS,
J0341-DR-L,J0341,Western Dress,L,
JNE3673-TU-M,JNE3673,Top,M,
JNE3620-KR-XL,JNE3620,kurta,XL,
JNE3633-KR-XL,JNE3633,kurta,XL,
JNE3368-KR-XL,JNE3368,kurta,XL,
JNE3613-KR-XL,JNE3613,kurta,XL,
JNE3368-KR-M,JNE3368,kurta,M,
JNE3468-KR-S,JNE3468,kurta,S,
SET304-KR-DPT-XS,SET304,Set,XS,
J0341-DR-M,J0341,Western Dress,M,
JNE3291-KR-M,JNE3291,kurta,M,
JNE3313-KR-A-XXXL,JNE3313,kurta,3XL,
J0012-SKD-S,J0012,Set,S,
J0104-KR-S,J0104,kurta,S,
JNE3568-KR-XS,JNE3568,kurta,XS,
MEN5007-KR-XXL,MEN5007,kurta,XXL,
J0230-SKD-M,J0230,Set,M,
JNE3366-KR-1053-XXXL,JNE3366,kurta,3XL,
SET268-KR-NP-M,SET268,Set,M,
SET044-KR-NP-XL,SET044,Set,XL,
SET268-KR-NP-M,SET268,Set,M,
SET044-KR-NP-XXL,SET044,Set,XXL,
JNE3405-KR-XXXL,JNE3405,kurta,3XL,
J0104-KR-XXL,J0104,kurta,XXL,
JNE3294-KR-XXL,JNE3294,kurta,XXL,
JNE3451-KR-XXXL,JNE3451,kurta,3XL,
JNE3364-KR-1051-A-L,JNE3364,kurta,L,
SET324-KR-NP-M,SET324,Set,M,
SET357-KR-NP-XL,SET357,Set,XL,
J0232-SKD-XXL,J0232,Set,XXL,
J0091-TP-XL,J0091,Top,XL,
JNE3423-KR-XXL,JNE3423,kurta,XXL,
SET044-KR-NP-M,SET044,Set,M,
JNE3368-KR-M,JNE3368,kurta,M,
JNE2305-KR-533-M,JNE2305,kurta,M,
SET110-KR-PP-S,SET110,Set,S,
SET098-KR-PP-S,SET098,Set,S,
JNE3291-KR-XXL,JNE3291,kurta,XXL,
JNE3403-KR-L,JNE3403,kurta,L,
SET281-KR-PP-XL,SET281,Set,XL,
JNE3611-KR-XXL,JNE3611,kurta,XXL,
JNE3613-KR-XS,JNE3613,kurta,XS,
J0153-DR-S,J0153,Western Dress,S,
JNE2251-KR-537-XS,JNE2251,kurta,XS,
SET224-KR-NP-XS,SET224,Set,XS,
JNE3422-KR-XXL,JNE3422,kurta,XXL,
JNE3794-KR-XS,JNE3794,kurta,XS,
J0335-DR-M,J0335,Western Dress,M,
JNE3440-KR-N-XXXL,JNE3440,kurta,3XL,
SET278-KR-NP-XXL,SET278,Set,XXL,
JNE3710-DR-XL,JNE3710,Western Dress,XL,
JNE3440-KR-N-L,JNE3440,kurta,L,
JNE2305-KR-533-S,JNE2305,kurta,S,
JNE3368-KR-M,JNE3368,kurta,M,
JNE3291-KR-M,JNE3291,kurta,M,
JNE3510-KR-L,JNE3510,kurta,L,
SET183-KR-DH-S,SET183,Set,S,
JNE2100-KR-144-XL,JNE2100,kurta,XL,
JNE3794-KR-XXXL,JNE3794,kurta,3XL,
JNE1233-BLUE-KR-031-XL,JNE1233,kurta,XL,
SET186-KR-DH-L,SET186,Set,L,
JNE3440-KR-N-L,JNE3440,kurta,L,
JNE2305-KR-533-XL,JNE2305,kurta,XL,
BTM041-PP-S,BTM041,Bottom,S,
NW037-TP-SR-L,NW037,Set,L,
J0339-DR-S,J0339,Western Dress,S,
JNE3399-KR-S,JNE3399,kurta,S,
J0012-SKD-XS,J0012,Set,XS,
SET398-KR-PP-XXXL,SET398,Set,3XL,
SET131-KR-NP-A-XXXL,SET131,Set,3XL,
JNE3160-KR-S,JNE3160,kurta,S,
J0301-TP-XXXL,J0301,Top,3XL,
SET201-KR-NP-A-XS,SET201,Set,XS,
SET268-KR-NP-L,SET268,Set,L,
JNE3291-KR-S,JNE3291,kurta,S,
SET183-KR-DH-XXXL,SET183,Set,3XL,
SET291-KR-PP-L,SET291,Set,L,
BL009-61BLACK-B,BL009,Blouse,Free,
SET282-KR-PP-XS,SET282,Set,XS,
JNE3366-KR-1053-M,JNE3366,kurta,M,
SET350-KR-NP-S,SET350,Set,S,
JNE3405-KR-M,JNE3405,kurta,M,
JNE3560-KR-XL,JNE3560,kurta,XL,
JNE3405-KR-XS,JNE3405,kurta,XS,
JNE1906-KR-031-M,JNE1906,kurta,M,
JNE3716-KR-S,JNE3716,kurta,S,
JNE2266-KR-490-A-XL,JNE2266,kurta,XL,
J0130-SET-XS,J0130,Set,XS,
J0096-KR-XXL,J0096,kurta,XXL,
JNE3749-KR-XXXL,JNE3749,kurta,3XL,
SET375-KR-NP-XXL,SET375,Set,XXL,
JNE3368-KR-XL,JNE3368,kurta,XL,
JNE3399-KR-XL,JNE3399,kurta,XL,
JNE3634-KR-M,JNE3634,kurta,M,
J0340-TP-XS,J0340,Top,XS,
J0008-SKD-L,J0008,Set,L,
JNE3399-KR-XL,JNE3399,kurta,XL,
SET145-KR-NP-XXL,SET145,Set,XXL,
JNE3440-KR-N-XXXL,JNE3440,kurta,3XL,
JNE3816-KR-M,JNE3816,kurta,M,
SET268-KR-NP-XL,SET268,Set,XL,
JNE3364-KR-1051-A-XL,JNE3364,kurta,XL,
JNE3468-KR-XS,JNE3468,kurta,XS,
SET110-KR-PP-S,SET110,Set,S,
JNE2014-KR-178-M,JNE2014,kurta,M,
JNE3645-TP-N-XL,JNE3645,Top,XL,
JNE3560-KR-L,JNE3560,kurta,L,
JNE3716-KR-XXXL,JNE3716,kurta,3XL,
J0081-DR-L,J0081,Western Dress,L,
SET203-KR-DPT-S,SET203,Set,S,
JNE3761-KR-XXL,JNE3761,kurta,XXL,
JNE3399-KR-S,JNE3399,kurta,S,
SET264-KR-NP-XL,SET264,Set,XL,
SET044-KR-NP-XL,SET044,Set,XL,
SET183-KR-DH-M,SET183,Set,M,
JNE3539-KR-M,JNE3539,kurta,M,
SET349-KR-NP-XS,SET349,Set,XS,
JNE3729-KR-XXXL,JNE3729,kurta,3XL,
JNE3399-KR-M,JNE3399,kurta,M,
SET264-KR-NP-XXL,SET264,Set,XXL,
J0127-SKD-S,J0127,Set,S,
JNE3703-KR-M,JNE3703,kurta,M,
JNE3363-KR-1032-M,JNE3363,kurta,M,
JNE3144-KR-S,JNE3144,kurta,S,
JNE3567-KR-M,JNE3567,kurta,M,
SET324-KR-NP-M,SET324,Set,M,
J0334-TP-XS,J0334,Top,XS,
JNE3801-KR-XS,JNE3801,kurta,XS,
JNE2171-KR-437-M,JNE2171,kurta,M,
JNE3634-KR-XXL,JNE3634,kurta,XXL,
JNE3727-KR-L,JNE3727,kurta,L,
JNE3676-TU-L,JNE3676,Top,L,
JNE3466-KR-XS,JNE3466,kurta,XS,
JNE3606-KR-XXXL,JNE3606,kurta,3XL,
JNE3404-KR-XXXL,JNE3404,kurta,3XL,
JNE2014-KR-178-M,JNE2014,kurta,M,
J0230-SKD-XS,J0230,Set,XS,
J0341-DR-XS,J0341,Western Dress,XS,
NW027-TP-PJ-XXL,NW027,Set,XXL,
NW015-TP-PJ-XXL,NW015,Set,XXL,
JNE3440-KR-N-L,JNE3440,kurta,L,
J0212-DR-M,J0212,Ethnic Dress,M,
SET268-KR-NP-S,SET268,Set,S,
J0118-TP-M,J0118,Top,M,
SET328-KR-NP-L,SET328,Set,L,
SET268-KR-NP-L,SET268,Set,L,
JNE3364-KR-1051-A-L,JNE3364,kurta,L,
SET110-KR-PP-M,SET110,Set,M,
SET331-KR-NP-S,SET331,Set,S,
SET268-KR-NP-L,SET268,Set,L,
SET268-KR-NP-XXL,SET268,Set,XXL,
SET110-KR-PP-XL,SET110,Set,XL,
J0158-DR-XS,J0158,Western Dress,XS,
SET264-KR-NP-XXXL,SET264,Set,3XL,
JNE3606-KR-L,JNE3606,kurta,L,
JNE3806-KR-XXXL,JNE3806,kurta,3XL,
J0003-SET-M,J0003,Set,M,
JNE3291-KR-M,JNE3291,kurta,M,
SET349-KR-NP-S,SET349,Set,S,
SET268-KR-NP-L,SET268,Set,L,
SET183-KR-DH-M,SET183,Set,M,
J0283-SET-XXL,J0283,Set,XXL,
SET268-KR-NP-L,SET268,Set,L,
SET331-KR-NP-XL,SET331,Set,XL,
J0205-TP-XXL,J0205,Top,XXL,
JNE2305-KR-533-M,JNE2305,kurta,M,
JNE3620-KR-M,JNE3620,kurta,M,
JNE3468-KR-M,JNE3468,kurta,M,
JNE3454-KR-L,JNE3454,kurta,L,
SET380-KR-NP-XXXL,SET380,Set,3XL,
J0230-SKD-L,J0230,Set,L,
J0369-SKD-XXL,J0369,Set,XXL,
JNE3611-KR-XS,JNE3611,kurta,XS,
SET397-KR-NP-XXL,SET397,Set,XXL,
JNE3468-KR-XXXL,JNE3468,kurta,3XL,
MEN5023-KR-M,MEN5023,kurta,M,
JNE3567-KR-M,JNE3567,kurta,M,
J0236-SKD-XS,J0236,Set,XS,
J0236-SKD-XL,J0236,Set,XL,
SET204-KR-DPT-XXXL,SET204,Set,3XL,
JNE3568-KR-XL,JNE3568,kurta,XL,
JNE3784-KR-L,JNE3784,kurta,L,
JNE3613-KR-L,JNE3613,kurta,L,
SET182-KR-DH-L,SET182,Set,L,
JNE3740-KR-XXXL,JNE3740,kurta,3XL,
SET051-KR-NP-XXXL,SET051,Set,3XL,
JNE3697-KR-XXL,JNE3697,kurta,XXL,
J0041-SET-L,J0041,Set,L,
JNE3708-TU-XS,JNE3708,Top,XS,
NW014-ST-SR-XXL,NW014,Set,XXL,
JNE3405-KR-M,JNE3405,kurta,M,
MEN5004-KR-XL,MEN5004,kurta,XL,
J0012-SKD-XL,J0012,Set,XL,
SET268-KR-NP-XL,SET268,Set,XL,
SET268-KR-NP-XS,SET268,Set,XS,
JNE3405-KR-L,JNE3405,kurta,L,
JNE3567-KR-XXL,JNE3567,kurta,XXL,
JNE3405-KR-S,JNE3405,kurta,S,
JNE3784-KR-S,JNE3784,kurta,S,
JNE3425-KR-M,JNE3425,kurta,M,
JNE3365-KR-1052-L,JNE3365,kurta,L,
JNE3468-KR-XL,JNE3468,kurta,XL,
J0341-DR-XS,J0341,Western Dress,XS,
MEN5031-KR-XXXL,MEN5031,kurta,3XL,
JNE3465-KR-XXL,JNE3465,kurta,XXL,
JNE3399-KR-XXL,JNE3399,kurta,XXL,
JNE3761-KR-S,JNE3761,kurta,S,
JNE3421-KR-N-L,JNE3421,kurta,L,
J0343-DR-S,J0343,Western Dress,S,
J0301-TP-XL,J0301,Top,XL,
J0072-KR-XL,J0072,kurta,XL,
J0003-SET-XXXL,J0003,Set,3XL,
J0236-SKD-XL,J0236,Set,XL,
SET380-KR-NP-XL,SET380,Set,XL,
J0230-SKD-XS,J0230,Set,XS,
J0333-DR-XXXL,J0333,Western Dress,3XL,
JNE2171-KR-437-L,JNE2171,kurta,L,
JNE3366-KR-1053-XXL,JNE3366,kurta,XXL,
SET328-KR-NP-XL,SET328,Set,XL,
J0230-SKD-S,J0230,Set,S,
JNE3440-KR-N-L,JNE3440,kurta,L,
JNE3501-KR-XXXL,JNE3501,kurta,3XL,
SET062-KR-SP-M,SET062,Set,M,
JNE3440-KR-N-L,JNE3440,kurta,L,
SET324-KR-NP-XXL,SET324,Set,XXL,
JNE3801-KR-XS,JNE3801,kurta,XS,
SET295-KR-NP-XS,SET295,Set,XS,
SET278-KR-NP-S,SET278,Set,S,
JNE3805-KR-XL,JNE3805,kurta,XL,
J0096-KR-XL,J0096,kurta,XL,
JNE3439-KR-S,JNE3439,kurta,S,
JNE3546-KR-S,JNE3546,kurta,S,
SET291-KR-PP-M,SET291,Set,M,
J0008-SKD-S,J0008,Set,S,
SET397-KR-NP-XXL,SET397,Set,XXL,
JNE3710-DR-S,JNE3710,Western Dress,S,
JNE3721-KR-M,JNE3721,kurta,M,
SET273-KR-NP-S,SET273,Set,S,
J0008-SKD-XS,J0008,Set,XS,
SET293-KR-NP-XS,SET293,Set,XS,
SET144-KR-NP-XXXL,SET144,Set,3XL,
JNE3757-KR-XL,JNE3757,kurta,XL,
SET339-KR-NP-L,SET339,Set,L,
JNE3468-KR-XXXL,JNE3468,kurta,3XL,
J0003-SET-M,J0003,Set,M,
J0382-SKD-XXL,J0382,Set,XXL,
J0299-KR-S,J0299,kurta,S,
J0003-SET-M,J0003,Set,M,
J0003-SET-L,J0003,Set,L,
J0343-DR-XXXL,J0343,Western Dress,3XL,
J0001-DR-XXL,J0001,Ethnic Dress,XXL,
JNE3718-KR-XXXL,JNE3718,kurta,3XL,
SET268-KR-NP-M,SET268,Set,M,
MEN5031-KR-XXL,MEN5031,kurta,XXL,
SET302-KR-PP-XS,SET302,Set,XS,
J0230-SKD-L,J0230,Set,L,
SET324-KR-NP-M,SET324,Set,M,
SET200-KR-NP-A-XXL,SET200,Set,XXL,
SET343-KR-NP-L,SET343,Set,L,
J0341-DR-XS,J0341,Western Dress,XS,
J0339-DR-XL,J0339,Western Dress,XL,
J0003-SET-XXL,J0003,Set,XXL,
JNE3160-KR-G-XL,JNE3160,kurta,XL,
J0003-SET-L,J0003,Set,L,
SET268-KR-NP-S,SET268,Set,S,
SET197-KR-NP-L,SET197,Set,L,
JNE3801-KR-L,JNE3801,kurta,L,
JNE3611-KR-XXXL,JNE3611,kurta,3XL,
JNE2171-KR-437-XL,JNE2171,kurta,XL,
J0185-DR-XS,J0185,Ethnic Dress,XS,
